,field_1,X,Y,green_cove,green_co_1,green_co_2,green_co_3,landuse_majority,elevation_mean,elevation_range,elevation_majority,slope_mean,orientation_mean
9467,9467,3667565.9927,2069956.2837,2500,262711,105.0844,97.0,121.0,15.6261403578565,1.09000015258789,15.4300003051758,0.6291189929633809,146.44498021023
9468,9468,3667574.5811,2070055.5473,2495,235810,94.513026052,93.0,121.0,16.1561750054359,2.25,15.6899995803833,1.1793520432617501,104.13912337303199
9469,9469,3667583.1445,2070154.8136,2516,234661,93.267488076,92.0,121.0,16.288525792246098,2.59000015258789,16.2399997711182,1.56001403731013,103.423049355901
9470,9470,3667591.7882,2070254.7394,2505,235945,94.18962075799999,92.0,121.0,17.1781773496731,7.92000007629395,17.1900005340576,6.817914914468241,181.748170743288
9471,9471,3667600.3519,2070354.0058,2500,233035,93.214,94.0,121.0,18.6975125715361,6.10000133514404,18.979999542236303,2.13154344466613,164.23836958648002
9472,9472,3667608.9324,2070453.2706,2500,253491,101.3964,94.0,121.0,17.6483709603025,12.529998779296902,14.3500003814697,9.228064939398369,156.817056067904
9473,9473,3667617.5215,2070552.5346,2497,259648,103.98398078,98.0,121.0,15.009145751071301,1.40999984741211,15.119999885559098,0.784745185968265,91.83772836138849
9474,9474,3667626.0856,2070651.8013,2496,237029,94.963541667,94.0,121.0,15.0583750152588,1.07999992370605,15.0699996948242,0.454815950840712,116.007081699371
9475,9475,3667634.6666,2070751.0663,2495,236906,94.952304609,94.0,121.0,15.551435761247498,2.22000026702881,15.470000267028801,1.0258029095396899,125.63822998508101
9476,9476,3667643.231,2070850.3331,2495,248579,99.630861723,95.0,121.0,16.8958793980392,2.42000007629395,16.4300003051758,1.3555431788291201,126.582225026797
9477,9477,3667651.8122,2070949.5983,2496,255755,102.46594551,94.0,121.0,15.898567849068199,2.6999998092651403,14.979999542236301,1.7085025374351699,114.202640843751
9478,9478,3667660.3769,2071048.8653,2495,232842,93.323446894,91.0,121.0,14.5414321698136,1.7200002670288101,14.5500001907349,0.868043703415511,58.936695199516
9479,9479,3667668.9584,2071148.1306,2513,236727,94.200955034,92.0,121.0,14.824049396279399,2.8099994659423797,16.2999992370605,1.9439915026135701,162.75848841726003
9480,9480,3667677.5761,2071247.9487,2513,247032,98.301631516,94.0,121.0,15.8225925892959,3.01000022888184,15.890000343322802,1.24301555541195,175.395820229535
9481,9481,3667686.1662,2071347.2133,2495,230267,92.291382766,92.0,121.0,16.5037000060081,3.0399999618530296,15.979999542236301,1.5971725051105,113.337757797241
9482,9482,3667694.7314,2071446.4805,2495,227948,91.36192384799999,91.0,121.0,16.9495250082016,3.2300004959106405,15.220000267028801,1.97467189250514,81.7542161226273
9483,9483,3667703.3135,2071545.7461,2499,224528,89.847138856,90.0,121.0,15.830654891372001,3.39000034332275,15.270000457763699,1.7562702145023998,143.755796072165
9484,9484,3667711.8895,2071645.1237,2499,232024,92.846738695,92.0,121.0,17.1943609194648,3.97000026702881,16.120000839233402,2.18583530643231,101.603560674758
9485,9485,3667720.4718,2071744.3895,2495,241431,96.765931864,92.0,121.0,18.113853896595103,4.01000022888184,18.8299999237061,2.14141823933167,103.884590456408
9486,9486,3667729.0376,2071843.6571,2499,237346,94.976390556,92.0,121.0,18.2223115566388,2.6499996185302703,19.3600006103516,1.44054825551546,87.4567974608148
9487,9487,3667737.6391,2071943.0323,2499,276716,110.73069228,115.0,121.0,19.020822991159502,5.529998779296879,17.520000457763697,3.3056792256252794,135.90127023378201
9488,9488,3667746.2218,2072042.2983,2495,271164,108.68296593,101.0,121.0,18.0080451726316,3.32999992370605,17.6000003814697,1.58657462089638,151.955659380533
9489,9489,3667754.7879,2072141.5661,2506,255482,101.9481245,99.0,112.0,17.4954455394556,2.34000015258789,17.4300003051758,1.23608179458666,165.835310625939
9490,9490,3667763.4026,2072241.1628,2506,251116,100.20590583,98.0,112.0,20.3071215939581,5.9500007629394505,18.1800003051758,4.37649821710054,165.409203464281
9491,9491,3667771.9689999996,2072340.4308,2496,312569,125.22796474,131.0,112.0,22.0557286391905,12.7199993133545,19.6399993896484,7.6860830481328,133.825828447039
9492,9492,3667780.5523,2072439.6971,2502,280245,112.00839329,97.0,122.0,21.4351122135533,9.73999977111816,20.3099994659424,4.840848229175201,111.863560115013
9493,9493,3667789.1401,2072539.1856,3769,366272,97.180153887,93.0,122.0,20.090199645069397,15.980000495910598,19.909999847412102,9.752241874965971,153.104015881478
9494,9494,3667797.732,2072638.4511,25842,2655021,102.74053866,96.0,323.0,69.8325489377202,148.929993629456,19.659999847412102,8.53238699863396,204.944632704102
9495,9495,3667271.3152,2065377.6255,9178,812681,88.546633253,89.0,,-7032.28962753944,8888.0,-8888.0,15.5749827871366,146.636623500616
9496,9496,3667297.0243,2065675.4099,3783,340100,89.902194026,90.0,141.0,-4615.06356913067,8895.55000019073,-8888.0,12.8238663716523,171.45967842215902
9497,9497,3667305.6076,2065774.7814,3124,293492,93.947503201,92.0,141.0,-377.04402862024904,8895.46999979019,-8888.0,9.843611340276551,107.258354151819
9498,9498,3667314.1889,2065874.042,2495,276484,110.81523046,96.0,141.0,5.893759388075139,4.05999994277954,6.800000190734861,2.14157980456388,110.534978570197
9499,9499,3667322.7619,2065973.3035,2495,307410,123.21042084,115.0,141.0,7.11592965928753,4.98000025749207,3.75999999046326,3.1642711469576,193.438382261063
9500,9500,3667331.3184,2066072.5668,2499,295423,118.21648659,104.0,111.0,6.7639598989845195,2.96999979019165,7.2399997711181605,1.78940544641556,153.65420093392999
9501,9501,3667339.9022,2066171.9386,2499,274547,109.86274509999998,102.0,111.0,7.35017456972688,3.1199998855590803,7.21999979019165,1.8725435677312,229.591939183542
9502,9502,3667348.4839999997,2066271.1995,2509,296540,118.19051415,107.0,111.0,5.0879652529733095,2.75,4.57000017166138,1.51336068721031,235.24657902858502
9503,9503,3667357.0747,2066370.9046,2510,256875,102.34063745,98.0,121.0,4.16393566072577,0.81000018119812,4.1100001335144,0.726961503266403,156.921424355247
9504,9504,3667365.6567,2066470.1656,2495,257498,103.20561122,101.0,111.0,3.64153266012968,1.0,3.52999997138977,0.52633034866584,260.467636412712
9505,9505,3667374.2306,2066569.4276,2495,265775,106.52304609,98.0,111.0,3.67015000581741,0.7999999523162841,3.7100000381469704,0.595885228253901,161.651161747575
9506,9506,3667382.8045,2066668.6896,2495,257371,103.15470942,100.0,111.0,3.54607053007227,0.6499998569488531,3.5999999046325697,0.39802471598052,217.04571218274398
9507,9507,3667391.3619999997,2066767.9534,2496,264455,105.95152244,100.0,111.0,3.1203508831205804,0.880000114440918,2.95000004768372,0.590771208314183,130.746682909238
9508,9508,3667399.9362,2066867.2156,2495,258990,103.80360721,100.0,121.0,3.03589421495683,0.7599999904632572,2.97000002861023,0.290816830518076,227.94070430671903
9509,9509,3667408.5106,2066966.4779,2495,275482,110.41362725,103.0,111.0,2.76157894528898,1.58999991416931,2.5,0.915063174091336,232.343490083863
9510,9510,3667417.0851,2067065.7402,2502,276415,110.47761791,102.0,111.0,2.7967830441539103,1.37000012397766,2.47000002861023,1.0638628032922401,174.151707263361
9511,9511,3667425.6808,2067165.2230000002,2517,299413,118.95629718,104.0,111.0,3.00358023702362,1.1100001335144,2.8499999046325697,0.589184765756866,240.84626831831798
9512,9512,3667434.2978,2067264.9262,2512,269128,107.13694268,102.0,111.0,2.87143563929171,0.440000057220459,2.75999999046326,0.263867424118637,253.2001332859
9513,9513,3667442.8666,2067364.3007,2499,265713,106.32773109,96.0,111.0,3.1496499937772797,0.819999933242798,3.27999997138977,0.416640223348513,191.896727642417
9514,9514,3667451.4416,2067463.5633,2495,239870,96.140280561,93.0,111.0,3.47596491010566,0.9400000572204591,3.5399999618530296,0.6943499955691789,176.435499542638
9515,9515,3667460.0168,2067562.826,2496,242550,97.17548076899999,95.0,111.0,3.74746231757217,0.779999971389771,3.7699999809265097,0.609795852241354,177.37330336774897
9516,9516,3667468.5754,2067662.0905,2499,260396,104.20008003,99.0,111.0,4.05541354074215,0.7299997806549069,3.8199999332427996,0.684516009237421,183.62658346446202
9517,9517,3667477.1698,2067761.4627,2498,293805,117.61609287,108.0,111.0,3.9509523960582,0.8799998760223392,3.75,0.5509817019889229,257.781582419436
9518,9518,3667485.7454,2067860.7256,2502,268780,107.42605915,101.0,121.0,3.8790500038862206,0.930000066757202,3.8199999332427996,0.7466334687080229,165.498118418157
9519,9519,3667494.3255,2067960.2107,2503,268256,107.17379145,101.0,121.0,4.46536159872117,1.12999987602234,4.65999984741211,0.6420434239202011,210.486052780675
9520,9520,3667502.9013,2068059.4738,2495,247723,99.28777555100001,96.0,121.0,4.93177498936653,1.6800003051757801,4.6399998664856,0.919203983438201,224.01596224308
9521,9521,3667511.4773,2068158.7369,2506,248211,99.046687949,97.0,121.0,5.57799007283251,1.09999990463257,5.639999866485599,0.7864469924631171,177.112636220662
9522,9522,3667520.0684,2068258.3325,2506,290060,115.7462091,106.0,112.0,6.128490116336559,2.1100001335144,5.7600002288818395,1.10728165669606,162.409522594792
9523,9523,3667528.653,2068357.5949,2495,263987,105.80641283,99.0,112.0,7.29952260357651,4.51999950408936,7.82000017166138,2.6213766585043303,138.282588652031
9524,9524,3667537.2294,2068456.8583,2499,265617,106.28931573,98.0,112.0,7.50505024584094,4.589999675750731,4.46000003814697,6.20639568149819,246.756845699483
9525,9525,3667545.7998,2068556.2337,2499,266927,106.81352541,100.0,112.0,7.33395990333462,2.20999956130981,7.360000133514401,1.05431277945376,307.275105832513
9526,9526,3667554.3765,2068655.4972,2495,290421,116.4012024,114.0,112.0,6.89644835998189,0.890000343322754,6.889999866485599,0.49962345486323795,214.688498959433
9527,9527,3667562.9616,2068754.76,2495,254570,102.03206413,96.0,112.0,7.15309045063191,2.15999984741211,7.15999984741211,1.06799725544213,134.744011989191
9528,9528,3667571.5135,2068854.0262,2499,279594,111.88235294,104.0,112.0,7.150149997472759,2.6399993896484397,7.46999979019165,1.2654942891560501,78.5770268297195
9529,9529,3667580.1012,2068953.4002,2499,281894,112.80272109,106.0,112.0,7.38389999508858,1.4299998283386202,7.4899997711181605,0.727708847355098,97.77110169887541
9530,9530,3667588.6867,2069052.6632,2513,273847,108.97214485,101.0,112.0,7.8763118699045505,1.7200002670288101,8.10999965667725,0.717183675948936,139.934186614386
9531,9531,3667597.3085,2069152.4789,2508,270522,107.86363636,104.0,112.0,8.78143565725572,1.2299995422363301,8.52000045776367,0.575648875077172,154.494035362017
9532,9532,3667605.8859,2069251.7429,2500,275021,110.0084,105.0,112.0,9.65379997253418,1.0,9.81999969482422,0.517238338291645,163.454585952759
9533,9533,3667614.4636,2069351.0069,2495,288421,115.59959920000001,111.0,112.0,10.4207268406574,1.03000068664551,10.270000457763699,0.5333691110138911,165.613609371329
9534,9534,3667623.0246,2069450.2728,2496,283797,113.70072115,107.0,112.0,11.360728649637801,1.0600004196166999,11.3299999237061,0.544645875917008,160.580877907911
9535,9535,3667631.6025,2069549.5369999998,2495,281867,112.97274549,104.0,112.0,12.297373733135199,1.20000076293945,12.4399995803833,0.6304938084060191,163.980512522688
9536,9536,3667640.1805,2069648.8013,2495,289031,115.84408818,110.0,112.0,13.2828642998508,1.85000038146973,13.4099998474121,0.7304141285206801,166.60141441211002
9537,9537,3667648.742,2069748.0674,2496,283549,113.60136218,104.0,112.0,14.3283165711254,2.61999988555908,13.859999656677198,1.2636577351458702,133.40641942815
9538,9538,3667657.3286,2069847.331,2495,265180,106.28456914,101.0,121.0,14.7471428538922,2.18000030517578,14.710000038147,0.7956823186019909,114.50644374073
9539,9539,3667665.8904,2069946.5972,2495,244528,98.007214429,98.0,121.0,14.5305527610395,2.40999984741211,14.3199996948242,1.26543680904199,91.36126865214442
9540,9540,3667674.4689,2070045.8618,2513,237153,94.370473538,93.0,121.0,14.4554321006492,2.14000034332275,15.1000003814697,1.1224203985414398,86.4429823416251
9541,9541,3667683.1004,2070145.6774,2516,220749,87.738076312,86.0,121.0,14.158378373785698,2.5200004577636697,13.9300003051758,1.3727860244251897,83.71070659365641
9542,9542,3667691.6731,2070245.0541,2499,225718,90.32332933200001,89.0,121.0,16.5300249827473,8.049999237060549,15.9499998092651,5.626668284064221,135.862339041774
9543,9543,3667700.2604,2070344.3180000002,2495,240165,96.258517034,94.0,121.0,13.9113567714116,14.7400007247925,13.520000457763699,10.542253683896801,148.638015288055
9544,9544,3667708.8395,2070443.5829,2499,250272,100.14885954,94.0,121.0,14.4740703597141,10.6900005340576,13.8299999237061,6.53841412608423,153.589134042736
9545,9545,3667717.4126,2070542.9598,2499,240789,96.35414165700001,94.0,121.0,14.348844183150199,0.9899997711181641,14.479999542236301,0.809132433847417,148.332106590271
9546,9546,3667725.9919,2070642.2248,2495,229455,91.965931864,92.0,121.0,14.493727996307301,0.779999732971191,14.5500001907349,0.400318254672122,129.456236160959
9547,9547,3667734.5548,2070741.4917,2496,241506,96.75721153799999,94.0,121.0,14.7206296920776,1.4300003051757801,14.5699996948242,0.809978843589198,145.328862893461
9548,9548,3667743.1344,2070840.7569,2499,248755,99.54181672700001,95.0,121.0,15.567562205281401,1.55000019073486,16.2800006866455,0.9766839463912429,130.834542326666
9549,9549,3667751.7247,2070940.1323,2505,243752,97.306187625,93.0,121.0,15.418610414263599,2.48000049591064,16.1900005340576,1.2295933371368202,57.6186846053926
9550,9550,3667760.3174,2071039.6189,2510,233195,92.906374502,89.0,121.0,13.758987662233,2.65000057220459,14.0500001907349,1.37353573044141,57.282399165777505
9551,9551,3667768.9269,2071139.1038,2501,238712,95.446621351,92.0,121.0,14.407306752002699,1.84000015258789,14.529999732971199,1.46419039398357,246.92281934745301
9552,9552,3667777.482,2071238.3719,2500,243758,97.5032,93.0,111.0,14.5903990024938,2.8300008773803698,14.9099998474121,2.4588358258442997,146.992696538382
9553,9553,3667786.0729,2071337.7477,2499,243540,97.45498199299999,95.0,111.0,14.771027555441801,2.17000007629395,15.020000457763699,1.04648884552015,121.34799833812099
9554,9554,3667794.6617,2071437.0125,2495,231237,92.680160321,92.0,121.0,15.1147103081422,1.40999984741211,15.0,0.7480841997813821,121.577776437442
9555,9555,3667803.2256,2071536.2799,2495,237044,95.00761523,91.0,121.0,15.0080401933373,0.880000114440918,14.979999542236301,0.41355665398752295,78.4466987768105
9556,9556,3667811.8063,2071635.5457,2499,235692,94.31452581,92.0,121.0,14.944600002765698,1.2200002670288101,14.6499996185303,1.12332401581109,150.746360814571
9557,9557,3667820.381,2071734.9235,2499,236904,94.799519808,93.0,121.0,16.031820463718,1.55000114440918,15.970000267028801,0.669530098723652,134.19341955398997
9558,9558,3667828.962,2071834.1894,2495,239269,95.89939879799999,94.0,121.0,16.5757499814034,1.3900003433227501,16.4699993133545,0.6606208154559139,114.21752090454099
9559,9559,3667837.5515,2071933.4546,2516,247731,98.46224165299999,95.0,121.0,17.007199003889802,1.40999984741211,17.1900005340576,0.7736422587964109,124.726223035292
9560,9560,3667846.171,2072033.3844,2508,262207,104.54824561,101.0,112.0,17.5800987573318,0.80000114440918,17.5,0.7180874613240179,166.93137609693702
9561,9561,3667854.7608,2072132.6497,2500,260752,104.3008,101.0,112.0,17.3515326677255,1.09000015258789,17.4099998474121,0.7356858063096079,251.03044316277402
9562,9562,3667863.3173,2072231.9186,2500,260608,104.2432,100.0,112.0,17.9931658404556,4.18000030517578,16.8099994659424,2.27365439531192,173.33343486809798
9563,9563,3667871.8989,2072331.1849,2495,256067,102.63206413,96.0,112.0,18.294486253781397,10.3999996185303,14.770000457763699,7.2679236596987105,145.908183757823
9564,9564,3667880.4891,2072430.4504,13305,1447502,108.79383689999999,98.0,111.0,16.7666861316148,11.6000003814697,11.529999732971199,3.25703285430773,173.052740818243
9565,9565,3667379.7925,2065467.2031,4941,440346,89.120825744,89.0,,-5207.34282580714,8887.12000000477,-8888.0,22.0864123889804,177.78642428900298
9566,9566,3667388.3635,2065566.4644,3760,343602,91.38351063799999,90.0,,-5043.3959900168,8887.62999999523,-8888.0,11.635822381036999,223.320424038152
9567,9567,3667396.9557,2065665.9461,6229,487721,78.298442768,81.0,,-6814.547507477409,8888.0,-8888.0,7.49020470454472,166.73538096054702
9568,9568,3667414.0901,2065864.4699,6038,486600,80.589599205,89.0,141.0,-5146.0363396619005,8892.94000005722,-8888.0,9.03318468429431,139.41180386901698
9569,9569,3667422.6722,2065963.8417,2499,278613,111.48979592,97.0,141.0,5.43590000510216,3.18999981880188,5.3600001335144,1.9138339673727802,158.448500204235
9570,9570,3667431.244,2066063.1034,2510,292579,116.56533865,105.0,111.0,4.9583415867078395,5.5499994754791295,5.03000020980835,3.6631786307633503,159.924091656314
9571,9571,3667439.8663,2066162.805,2508,298568,119.04625199,103.0,111.0,7.23873449732589,4.51000022888184,6.699999809265139,2.7510310914321203,140.325208773684
9572,9572,3667448.4216,2066262.0686,2499,281239,112.54061625,98.0,121.0,6.8657499957084696,4.10000038146973,6.71999979019165,2.32305647581816,211.193057086368
9573,9573,3667457.0043,2066361.4407,2499,292028,116.85794318,102.0,121.0,4.08379999697208,2.71999979019165,3.33999991416931,1.4833902197331201,189.326096068695
9574,9574,3667465.5765,2066460.7026,2503,274752,109.76907711,102.0,121.0,3.62074628457501,0.5300002098083499,3.6500000953674303,0.35404043183638795,187.37079758905102
